"APPT_CANCEL_DATE","Count"
"2011-07-11 13:31:00",1
"2011-07-10 11:00:00",1
"2011-07-08 15:31:00",1
"2011-07-08 15:30:00",1
"2011-07-08 14:49:00",1
"2011-07-07 16:59:00",1
"2011-07-06 14:43:00",1
"2011-07-05 11:01:00",1
"2011-07-02 15:11:00",1
"2011-06-30 18:02:00",1
"2011-06-30 16:36:00",1
"2011-06-30 12:09:00",1
"2011-06-30 12:01:00",1
"2011-06-30 11:39:00",1
"2011-06-29 17:46:00",1
"2011-06-29 11:10:00",1
"2011-06-28 15:58:00",1
"2011-06-27 14:49:00",1
"2011-06-24 16:43:00",1
"2011-06-24 09:46:00",1
"2011-06-23 14:11:00",1
"2011-06-23 10:19:00",1
"2011-06-23 08:18:00",1
"2011-06-22 11:12:00",1
"2011-06-22 11:10:00",1
"2011-06-22 11:09:00",1
"2011-06-22 09:21:00",1
"2011-06-16 14:38:00",1
"2011-06-16 14:18:00",1
"2011-06-16 11:48:00",1
"2011-06-14 18:13:00",1
"2011-06-14 13:26:00",1
"2011-06-14 06:45:00",1
"2011-06-14 06:44:00",1
"2011-06-13 19:21:00",1
"2011-06-13 12:34:00",1
"2011-06-12 12:10:00",1
"2011-06-08 19:31:00",1
"2011-06-08 14:09:00",1
"2011-06-08 10:54:00",1
"2011-06-07 18:15:00",1
"2011-06-06 14:32:00",1
"2011-06-06 08:29:00",1
"2011-06-05 13:26:00",1
"2011-06-03 10:54:00",1
"2011-06-02 15:27:00",1
"2011-06-02 14:54:00",1
"2011-05-27 16:07:00",1
"2011-05-26 18:06:00",1
"2011-05-26 12:09:00",1
"2011-05-24 16:59:00",1
"2011-05-24 16:38:00",1
"2011-05-20 17:07:00",1
"2011-05-19 18:51:00",1
"2011-05-18 15:48:00",1
"2011-05-18 14:10:00",1
"2011-05-18 11:26:00",1
"2011-05-17 14:35:00",1
"2011-05-16 12:54:00",1
"2011-05-11 11:27:00",1
"2011-05-10 18:24:00",1
"2011-05-10 11:02:00",1
"2011-05-09 15:06:00",1
"2011-05-08 16:02:00",1
"2011-05-05 06:17:00",1
"2011-05-03 15:07:00",1
"2011-05-02 16:01:00",1
"2011-05-02 08:39:00",1
"2011-04-28 10:47:00",1
"2011-04-26 15:59:00",1
"2011-04-22 13:28:00",1
"2011-04-22 12:12:00",1
"2011-04-18 15:25:00",1
"2011-04-15 11:35:00",1
"2011-04-14 11:39:00",1
"2011-04-13 19:40:00",1
"2011-04-13 10:06:00",1
"2011-04-12 13:51:00",1
"2011-04-11 14:45:00",1
"2011-04-09 07:30:00",1
"2011-04-08 19:33:00",1
"2011-04-08 13:12:00",1
"2011-04-08 08:06:00",1
"2011-04-05 17:51:00",1
"2011-04-05 10:59:00",1
"2011-04-05 10:58:00",1
"2011-03-31 19:44:00",1
"2011-03-30 10:38:00",1
"2011-03-30 10:09:00",1
"2011-03-29 17:03:00",1
"2011-03-29 14:16:00",1
"2011-03-29 14:06:00",1
"2011-03-28 08:45:00",1
"2011-03-25 15:52:00",1
"2011-03-24 12:08:00",1
"2011-03-23 16:40:00",1
"2011-03-23 16:39:00",1
"2011-03-22 11:45:00",1
"2011-03-22 10:33:00",1
"2011-03-18 19:26:00",1
"2011-03-16 10:40:00",1
"2011-03-15 15:56:00",1
"2011-03-14 18:18:00",1
"2011-03-14 12:06:00",1
"2011-03-14 09:49:00",1
"2011-03-10 09:39:00",1
"2011-03-09 11:01:00",1
"2011-03-08 16:52:00",1
"2011-03-08 10:56:00",1
"2011-03-07 10:18:00",1
"2011-03-04 12:38:00",1
"2011-03-03 12:41:00",1
"2011-03-03 09:25:00",1
"2011-02-28 18:42:00",1
"2011-02-28 16:05:00",1
"2011-02-28 15:42:00",1
"2011-02-25 16:17:00",1
"2011-02-25 15:38:00",1
"2011-02-25 06:43:00",1
"2011-02-23 15:18:00",1
"2011-02-23 12:45:00",1
"2011-02-22 18:20:00",1
"2011-02-21 13:15:00",1
"2011-02-18 15:30:00",1
"2011-02-18 15:12:00",1
"2011-02-18 15:04:00",1
"2011-02-17 19:25:00",1
"2011-02-17 15:45:00",1
"2011-02-16 13:16:00",1
"2011-02-16 13:12:00",1
"2011-02-15 14:03:00",1
"2011-02-15 12:10:00",1
"2011-02-15 11:29:00",1
"2011-02-15 10:16:00",1
"2011-02-14 16:03:00",1
"2011-02-14 15:09:00",1
"2011-02-14 13:29:00",1
"2011-02-14 12:02:00",1
"2011-02-13 16:09:00",1
"2011-02-10 17:03:00",1
"2011-02-08 17:44:00",1
"2011-02-08 16:25:00",1
"2011-02-07 15:30:00",1
"2011-02-07 11:44:00",1
"2011-02-04 17:12:00",1
"2011-02-03 19:03:00",1
"2011-02-03 17:35:00",1
"2011-02-03 16:23:00",1
"2011-02-03 07:19:00",1
"2011-02-02 16:08:00",1
"2011-02-01 14:40:00",1
"2011-02-01 09:42:00",1
"2011-01-28 12:04:00",1
"2011-01-28 11:35:00",1
"2011-01-28 08:33:00",1
"2011-01-27 14:23:00",1
"2011-01-26 10:22:00",1
"2011-01-26 10:21:00",1
"2011-01-25 16:39:00",1
"2011-01-25 15:19:00",1
"2011-01-25 11:19:00",1
"2011-01-24 10:03:00",1
"2011-01-20 16:21:00",1
"2011-01-20 14:06:00",1
"2011-01-20 11:34:00",1
"2011-01-19 12:53:00",1
"2011-01-18 16:42:00",1
"2011-01-17 17:24:00",1
"2011-01-14 13:51:00",1
"2011-01-14 09:46:00",1
"2011-01-14 09:43:00",1
"2011-01-12 12:55:00",1
"2011-01-11 08:57:00",1
"2011-01-10 12:40:00",1
"2011-01-07 14:47:00",1
"2011-01-07 11:03:00",1
"2011-01-03 13:09:00",1
"2010-12-22 17:24:00",1
"2010-12-22 17:23:00",1
"2010-12-20 13:33:00",1
"2010-12-17 13:13:00",1
"2010-12-15 13:02:00",1
"2010-12-14 16:32:00",1
"2010-12-14 14:43:00",1
"2010-12-14 11:32:00",1
"2010-12-13 12:44:00",1
"2010-12-13 11:46:00",1
"2010-12-13 09:31:00",1
"2010-12-11 14:56:00",1
"2010-12-10 18:25:00",1
"2010-12-10 11:10:00",1
"2010-12-10 11:09:00",1
"2010-12-10 11:07:00",1
"2010-12-09 18:46:00",1
"2010-12-09 18:40:00",1
"2010-12-09 07:49:00",1
"2010-12-08 18:02:00",1
"2010-12-08 12:59:00",1
"2010-12-08 09:37:00",1
"2010-12-07 18:14:00",1
"2010-12-07 18:06:00",1
"2010-12-07 17:10:00",1
"2010-12-07 16:34:00",1
"2010-12-07 09:53:00",1
"2010-12-07 08:31:00",1
"2010-12-07 08:24:00",1
"2010-12-07 07:20:00",1
"2010-12-06 13:19:00",1
"2010-12-06 08:44:00",1
"2010-12-04 16:00:00",1
"2010-12-03 13:27:00",1
"2010-12-03 11:54:00",1
"2010-12-03 10:31:00",1
"2010-12-03 08:03:00",1
"2010-12-03 07:38:00",1
"2010-12-02 16:00:00",1
"2010-12-02 14:59:00",1
"2010-12-02 14:38:00",1
"2010-12-02 11:44:00",1
"2010-12-01 16:57:00",1
"2010-11-30 10:31:00",1
"2010-11-30 09:15:00",1
"2010-11-29 14:23:00",1
"2010-11-26 14:29:00",1
"2010-11-26 13:37:00",1
"2010-11-23 09:01:00",1
"2010-11-22 17:50:00",1
"2010-11-22 16:24:00",1
"2010-11-22 13:13:00",1
"2010-11-22 12:11:00",1
"2010-11-18 09:45:00",1
"2010-11-18 09:23:00",1
"2010-11-16 18:43:00",1
"2010-11-16 13:05:00",1
"2010-11-16 12:50:00",1
"2010-11-16 09:21:00",1
"2010-11-16 08:32:00",1
"2010-11-15 19:29:00",1
"2010-11-15 18:11:00",1
"2010-11-12 16:16:00",1
"2010-11-11 11:31:00",1
"2010-11-10 10:44:00",1
"2010-11-10 09:11:00",1
"2010-11-09 13:34:00",1
"2010-11-09 09:30:00",1
"2010-11-08 15:57:00",1
"2010-11-08 15:56:00",1
"2010-11-08 15:55:00",1
"2010-11-08 14:52:00",1
"2010-11-08 14:05:00",1
"2010-11-05 09:33:00",1
"2010-11-03 11:48:00",1
"2010-11-03 09:35:00",1
"2010-11-02 18:24:00",1
"2010-11-02 16:45:00",1
"2010-11-02 16:41:00",1
"2010-10-29 18:32:00",1
"2010-10-29 07:29:00",1
"2010-10-29 07:28:00",1
"2010-10-22 10:46:00",1
"2010-10-21 08:04:00",1
"2010-10-20 18:05:00",1
"2010-10-20 18:03:00",1
"2010-10-20 18:02:00",1
"2010-10-20 17:53:00",1
"2010-10-20 11:59:00",1
"2010-10-19 06:39:00",1
"2010-10-15 12:58:00",1
"2010-10-14 14:23:00",1
"2010-10-14 08:51:00",1
"2010-10-13 12:04:00",1
"2010-10-12 16:28:00",1
"2010-10-12 09:41:00",1
"2010-10-08 17:51:00",1
"2010-10-08 17:11:00",1
"2010-10-07 18:58:00",1
"2010-10-05 08:53:00",1
"2010-10-01 15:42:00",1
"2010-10-01 10:31:00",1
"2010-10-01 09:02:00",1
"2010-09-30 13:54:00",1
"2010-09-30 12:04:00",1
"2010-09-30 09:27:00",1
"2010-09-29 13:42:00",1
"2010-09-28 16:39:00",1
"2010-09-28 15:31:00",1
"2010-09-27 12:19:00",1
"2010-09-27 12:17:00",1
"2010-09-27 10:37:00",1
"2010-09-27 09:52:00",1
"2010-09-24 09:10:00",1
"2010-09-23 15:55:00",1
"2010-09-23 11:10:00",1
"2010-09-22 18:57:00",1
"2010-09-21 17:42:00",1
"2010-09-21 15:47:00",1
"2010-09-21 15:32:00",1
"2010-09-21 13:39:00",1
"2010-09-21 09:06:00",1
"2010-09-20 10:53:00",1
"2010-09-18 08:24:00",1
"2010-09-17 11:06:00",1
"2010-09-17 07:14:00",1
"2010-09-15 09:15:00",1
"2010-09-15 09:10:00",1
"2010-09-14 15:06:00",1
"2010-09-14 14:50:00",1
"2010-09-13 11:27:00",1
"2010-09-10 07:58:00",1
"2010-09-09 13:54:00",1
"2010-09-08 17:25:00",1
"2010-09-08 15:44:00",1
"2010-09-08 13:55:00",1
"2010-09-08 10:56:00",1
"2010-09-02 13:56:00",1
"2010-09-02 13:53:00",1
"2010-09-02 13:52:00",1
"2010-09-02 11:59:00",1
"2010-09-01 14:00:00",1
"2010-09-01 11:59:00",1
"2010-08-31 16:08:00",1
"2010-08-30 14:55:00",1
"2010-08-30 13:49:00",1
"2010-08-30 11:13:00",1
"2010-08-25 18:17:00",1
"2010-08-25 17:34:00",1
"2010-08-25 12:08:00",1
"2010-08-24 09:30:00",1
"2010-08-20 18:17:00",1
"2010-08-19 14:57:00",1
"2010-08-19 13:10:00",1
"2010-08-18 19:32:00",1
"2010-08-18 15:49:00",1
"2010-08-17 11:33:00",1
"2010-08-16 18:39:00",1
"2010-08-16 14:43:00",1
"2010-08-13 10:57:00",1
"2010-08-12 15:07:00",1
"2010-08-12 11:46:00",1
"2010-08-12 06:28:00",1
"2010-08-10 16:41:00",1
"2010-08-08 08:31:00",1
"2010-08-06 20:00:00",1
"2010-08-06 14:56:00",1
"2010-08-04 15:05:00",1
"2010-08-04 14:07:00",1
"2010-08-04 10:55:00",1
"2010-08-04 09:58:00",1
"2010-08-03 20:03:00",1
"2010-08-03 18:31:00",1
"2010-08-03 15:14:00",1
"2010-07-30 17:40:00",1
"2010-07-27 19:07:00",1
"2010-07-27 19:06:00",1
"2010-07-27 12:07:00",1
"2010-07-26 20:02:00",1
"2010-07-26 12:01:00",1
"2010-07-26 11:27:00",1
"2010-07-23 18:18:00",1
"2010-07-23 18:10:00",1
"2010-07-23 17:26:00",1
"2010-07-23 16:50:00",1
"2010-07-23 13:56:00",1
"2010-07-20 11:45:00",1
"2010-07-19 10:27:00",1
"2010-07-19 09:57:00",1
"2010-07-16 19:13:00",1
"2010-07-15 16:10:00",1
"2010-07-15 16:09:00",1
"2010-07-14 19:12:00",1
"2010-07-14 17:41:00",1
"2010-07-14 16:54:00",1
"2010-07-13 10:04:00",1
"2010-07-13 09:47:00",1
"2010-07-12 18:27:00",1
"2010-07-12 16:14:00",1
"2010-07-12 11:03:00",1
"2010-07-12 11:02:00",1
"2010-07-09 09:20:00",1
"2010-07-08 16:43:00",1
"2010-07-06 16:48:00",1
"2010-07-06 11:33:00",1
"2010-07-01 17:34:00",1
"2010-07-01 17:33:00",1
"2010-07-01 17:32:00",1
"2010-07-01 16:30:00",1
"2010-07-01 08:04:00",1
"2010-06-28 18:19:00",1
"2010-06-28 18:18:00",1
"2010-06-25 10:57:00",1
"2010-06-24 06:30:00",1
"2010-06-23 16:39:00",1
"2010-06-23 11:28:00",1
"2010-06-22 20:06:00",1
"2010-06-22 12:26:00",1
"2010-06-22 12:04:00",1
"2010-06-21 12:16:00",1
"2010-06-21 10:33:00",1
"2010-06-17 19:32:00",1
"2010-06-17 18:18:00",1
"2010-06-17 17:29:00",1
"2010-06-16 17:19:00",1
"2010-06-15 19:16:00",1
"2010-06-15 12:30:00",1
"2010-06-15 09:48:00",1
"2010-06-15 08:49:00",1
"2010-06-10 09:39:00",1
"2010-06-09 19:00:00",1
"2010-06-09 08:33:00",1
"2010-06-08 08:43:00",1
"2010-06-07 18:38:00",1
"2010-06-07 11:51:00",1
"2010-06-07 09:38:00",1
"2010-06-04 19:04:00",1
"2010-06-04 17:44:00",1
"2010-06-02 17:09:00",1
"2010-06-02 15:13:00",1
"2010-06-01 15:21:00",1
"2010-05-29 11:20:00",1
"2010-05-29 11:18:00",1
"2010-05-29 11:17:00",1
"2010-05-28 11:22:00",1
"2010-05-27 17:00:00",1
"2010-05-27 10:37:00",1
"2010-05-27 10:26:00",1
"2010-05-25 13:56:00",1
"2010-05-24 17:19:00",1
"2010-05-24 11:12:00",1
"2010-05-19 17:56:00",1
"2010-05-19 13:50:00",1
"2010-05-19 11:37:00",1
"2010-05-18 20:05:00",1
"2010-05-18 20:03:00",1
"2010-05-18 19:25:00",1
"2010-05-18 18:04:00",1
"2010-05-18 10:40:00",1
"2010-05-18 10:28:00",1
"2010-05-16 15:02:00",1
"2010-05-16 07:04:00",1
"2010-05-15 13:37:00",1
"2010-05-14 09:00:00",1
"2010-05-12 10:30:00",1
"2010-05-10 19:18:00",1
"2010-05-10 15:48:00",1
"2010-05-07 18:32:00",1
"2010-05-06 13:50:00",1
"2010-05-06 10:01:00",1
"2010-05-04 18:33:00",1
"2010-05-04 17:41:00",1
"2010-05-04 16:45:00",1
"2010-05-02 16:05:00",1
"2010-04-30 19:06:00",1
"2010-04-30 14:01:00",1
"2010-04-30 05:58:00",1
"2010-04-29 17:51:00",1
"2010-04-29 13:38:00",1
"2010-04-29 13:37:00",1
"2010-04-29 09:38:00",1
"2010-04-27 10:49:00",1
"2010-04-26 09:45:00",1
"2010-04-23 10:44:00",1
"2010-04-22 18:12:00",1
"2010-04-21 15:18:00",1
"2010-04-20 15:55:00",1
"2010-04-20 15:09:00",1
"2010-04-20 10:58:00",1
"2010-04-19 12:21:00",1
"2010-04-14 10:07:00",1
"2010-04-13 11:52:00",1
"2010-04-08 17:40:00",1
"2010-04-08 14:36:00",1
"2010-04-08 08:08:00",1
"2010-04-06 19:04:00",1
"2010-04-06 08:40:00",1
"2010-04-05 16:36:00",1
"2010-04-05 16:12:00",1
"2010-04-04 10:10:00",1
"2010-04-03 11:44:00",1
"2010-04-02 14:59:00",1
"2010-04-02 12:32:00",1
"2010-04-02 11:24:00",1
"2010-04-02 11:21:00",1
"2010-03-30 16:42:00",1
"2010-03-29 07:26:00",1
"2010-03-24 17:12:00",1
"2010-03-04 07:49:00",1
"2010-03-03 00:00:00",1
"2010-02-26 13:18:00",1
"2010-02-26 10:19:00",1
"2010-02-25 18:59:00",1
"2010-02-25 00:00:00",1
"2010-02-23 12:49:00",1
"2010-02-23 11:29:00",1
"2010-02-23 09:49:00",1
"2010-02-22 11:21:00",1
"2010-02-19 12:05:00",1
"2010-02-16 18:20:00",1
"2010-02-16 12:14:00",1
"2010-02-12 10:48:00",1
"2010-02-12 09:02:00",1
"2010-02-09 10:14:00",1
"2010-02-09 10:13:00",1
"2010-02-08 12:44:00",1
"2010-02-05 16:42:00",1
"2010-02-01 12:34:00",1
"2010-01-29 18:52:00",1
"2010-01-29 14:18:00",1
"2010-01-25 12:57:00",1
"2010-01-25 12:24:00",1
"2010-01-21 17:32:00",1
"2010-01-21 13:00:00",1
"2010-01-21 09:21:00",1
"2010-01-20 08:48:00",1
"2010-01-19 19:48:00",1
"2010-01-19 09:49:00",1
"2010-01-19 08:16:00",1
"2010-01-19 00:00:00",1
"2010-01-14 00:00:00",1
"2010-01-13 15:57:00",1
"2010-01-12 19:40:00",1
"2010-01-12 09:57:00",1
"2010-01-11 09:45:00",1
"2010-01-11 00:00:00",1
"2010-01-07 19:36:00",1
"2010-01-07 15:36:00",1
"2010-01-07 00:00:00",1
"2010-01-06 09:29:00",1
"2010-01-06 00:00:00",1
"2010-01-05 16:44:00",1
"2009-12-23 11:38:00",1
"2009-12-22 13:46:00",1
"2009-12-21 13:19:00",1
"2009-12-20 15:24:00",1
"2009-12-18 12:09:00",1
"2009-12-17 19:13:00",1
"2009-12-17 18:41:00",1
"2009-12-17 14:47:00",1
"2009-12-16 17:10:00",1
"2009-12-16 13:25:00",1
"2009-12-16 11:03:00",1
"2009-12-15 17:39:00",1
"2009-12-14 17:14:00",1
"2009-12-11 18:52:00",1
"2009-12-11 16:29:00",1
"2009-12-10 13:19:00",1
"2009-12-10 13:18:00",1
"2009-12-10 12:43:00",1
"2009-12-10 11:06:00",1
"2009-12-10 10:38:00",1
"2009-12-10 08:58:00",1
"2009-12-10 06:19:00",1
"2009-12-08 10:15:00",1
"2009-12-08 07:52:00",1
"2009-12-07 15:52:00",1
"2009-12-07 10:27:00",1
"2009-12-07 10:17:00",1
"2009-12-07 09:11:00",1
"2009-12-06 17:33:00",1
"2009-12-04 08:03:00",1
"2009-12-03 14:08:00",1
"2009-12-03 12:49:00",1
"2009-12-03 11:34:00",1
"2009-12-03 10:37:00",1
"2009-12-03 08:59:00",1
"2009-12-02 14:39:00",1
"2009-12-02 14:22:00",1
"2009-11-30 17:07:00",1
"2009-11-30 13:47:00",1
"2009-11-30 12:14:00",1
"2009-11-26 10:34:00",1
"2009-11-25 11:11:00",1
"2009-11-24 10:49:00",1
"2009-11-23 18:48:00",1
"2009-11-23 08:28:00",1
"2009-11-22 12:40:00",1
"2009-11-21 10:51:00",1
"2009-11-17 08:44:00",1
"2009-11-16 17:15:00",1
"2009-11-16 16:46:00",1
"2009-11-10 08:38:00",1
"2009-11-09 17:39:00",1
"2009-11-08 17:06:00",1
"2009-11-05 11:30:00",1
"2009-11-04 10:59:00",1
"2009-11-04 10:35:00",1
"2009-11-03 19:11:00",1
"2009-11-02 16:44:00",1
"2009-11-02 16:43:00",1
"2009-11-02 14:36:00",1
"2009-10-30 11:56:00",1
"2009-10-29 16:51:00",1
"2009-10-28 19:35:00",1
"2009-10-28 16:46:00",1
"2009-10-28 13:16:00",1
"2009-10-28 09:05:00",1
"2009-10-26 16:16:00",1
"2009-10-25 16:59:00",1
"2009-10-23 11:25:00",1
"2009-10-22 15:19:00",1
"2009-10-22 10:00:00",1
"2009-10-21 14:52:00",1
"2009-10-21 10:38:00",1
"2009-10-21 09:19:00",1
"2009-10-19 19:20:00",1
"2009-10-16 16:24:00",1
"2009-10-15 19:40:00",1
"2009-10-15 17:57:00",1
"2009-10-14 11:44:00",1
"2009-10-14 10:30:00",1
"2009-10-14 10:29:00",1
"2009-10-11 13:27:00",1
"2009-10-08 17:20:00",1
"2009-10-08 11:57:00",1
"2009-10-07 18:50:00",1
"2009-10-07 18:48:00",1
"2009-10-07 16:52:00",1
"2009-10-07 11:15:00",1
"2009-10-07 08:50:00",1
"2009-10-07 08:49:00",1
"2009-10-06 16:11:00",1
"2009-10-06 11:01:00",1
"2009-10-05 13:47:00",1
"2009-10-03 19:14:00",1
"2009-10-02 16:54:00",1
"2009-10-02 16:42:00",1
"2009-10-01 15:00:00",1
"2009-10-01 13:52:00",1
"2009-10-01 11:46:00",1
"2009-10-01 11:33:00",1
"2009-09-30 13:00:48",1
"2009-09-30 13:00:00",1
"2009-09-30 12:02:00",1
"2009-09-28 19:39:00",1
"2009-09-28 12:49:00",1
"2009-09-25 16:01:00",1
"2009-09-25 09:45:08",1
"2009-09-24 18:23:00",1
"2009-09-24 10:53:00",1
"2009-09-24 10:41:00",1
"2009-09-22 19:43:00",1
"2009-09-21 17:30:00",1
"2009-09-21 16:53:00",1
"2009-09-18 16:31:00",1
"2009-09-18 14:06:00",1
"2009-09-03 17:55:00",1
"2009-09-03 17:41:00",1
"2009-09-02 18:25:00",1
"2009-09-02 18:21:00",1
"2009-09-01 19:54:00",1
"2009-08-29 14:14:00",1
"2009-08-27 06:29:00",1
"2009-08-26 14:22:00",1
"2009-08-23 12:43:17",1
"2009-08-11 11:58:00",1
"2009-08-01 13:29:20",1
"2009-08-01 13:29:00",1
"2009-07-22 07:16:51",1
"2009-07-20 13:06:00",1
"2009-07-17 16:36:00",1
"2009-07-17 15:37:00",1
"2009-04-22 18:55:00",1
"2009-04-13 19:14:37",1
"2009-04-13 19:14:00",1
"2009-03-27 11:34:00",1
"2009-03-17 12:48:00",1
"2009-03-01 16:18:30",1
"2009-03-01 16:18:00",1
"2009-02-24 09:29:21",1
"2009-02-24 09:29:00",1
"2009-02-22 15:15:35",1
