Event,n
U69825,1
U69826,1
U69827,2
U69828,1
U69829,1
U69830,1
U69831,1
U69832,3
U69833,3
U69834,1
U69836,1
U69837,1
U69838,1
U69839,4
U69840,3
U69841,1
U69842,3
U69843,2
U69844,6
U69845,4
U69846,1
U69847,1
U69848,4
U69849,8
U69850,3
U69851,5
U69852,1
U69853,2
U69854,6
U69855,17
U69857,3
U69858,5
U69859,4
U69860,2
U69861,1
U69862,1
U69864,1
U69865,1
U69866,2
U69867,6
U69868,2
U69869,9
U69870,9
U69871,1
U69872,12
U69873,4
U69874,1
U69876,1
U69877,3
U69878,4
U69879,3
U69880,6
U69881,6
U69882,2
U69883,5
U69884,4
U69885,6
U69886,3
U69887,3
U69888,2
U69889,1
U69890,2
U69891,2
U69892,1
U69893,5
U69894,1
U69895,1
U69896,1
U69897,3
U69898,2
U69899,3
U69900,6
U69901,6
U69902,2
U69903,4
U69904,3
U69905,6
U69906,4
U69907,2
U69908,4
U69909,6
U69910,4
U69911,6
U69912,6
U69913,6
U69914,5
U69915,4
U69916,6
U69917,2
U69918,4
U69919,5
U69920,2
U69921,6
U69922,10
U69923,6
U69924,4
U69925,2
U69926,5
U69927,4
U69928,6
U69929,6
U69930,2
U69931,3
U69932,2
U69933,5
U69934,3
U69935,5
U69936,4
U69937,12
U69938,6
U69939,4
U69940,3
U69941,5
U69942,2
U69943,3
U69944,2
U69945,7
U69946,5
U69947,1
U69948,5
U69949,6
U69950,6
U69951,8
U69952,1
U69953,1
U69954,2
U69955,1
U69956,2
U69957,7
U69958,7
U69959,2
U69960,6
U69961,5
U69962,1
U69963,6
U69964,4
U69965,1
U69967,1
U69968,6
U69969,6
U69970,2
U69971,3
U69972,17
U69973,4
U69974,8
U69975,1
U69976,3
U69977,1
U69978,3
U69979,7
U69980,12
U69981,3
U69982,1
U69983,19
U69984,2
U69985,1
U69986,3
U69987,8
U69988,4
U69989,1
U69990,5
U69991,8
U69992,1
U69993,2
U69994,2
U69995,2
U69996,2
U69997,4
U69998,1
U69999,1
U70000,7
U70001,1
U70002,3
U70003,3
U70004,5
U70005,1
U70006,4
U70007,3
U70008,1
U70009,4
U70010,2
U70011,2
U70012,1
U70013,4
U70014,2
U70015,5
U70016,1
U70017,1
U70018,1
U70019,5
U70020,9
U70021,2
U70022,1
U70023,4
U70024,1
U70025,1
U70026,4
U70027,3
U70028,6
U70029,4
U70030,4
U70031,5
U70032,8
U70033,2
U70034,42
U70035,4
U70036,1
U70037,3
U70038,4
U70039,4
U70040,2
U70041,1
U70042,1
U70043,1
U70044,4
U70045,3
U70046,3
U70047,3
U70048,2
U70049,6
U70050,3
U70051,2
U70052,2
U70053,2
U70054,6
U70055,2
U70056,3
U70057,4
U70058,7
U70059,3
U70060,3
U70061,4
U70062,4
U70063,4
U70064,9
U70065,1
U70066,1
U70067,2
U70068,2
U70069,1
U70070,1
U70071,7
U70072,7
U70073,4
U70074,1
U70075,3
U70076,4
U70077,2
U70078,5
U70079,5
U70080,2
U70081,4
U70082,3
U70083,4
U70084,1
U70085,4
U70086,1
U70087,2
U70088,14
U70089,3
U70090,2
U70091,3
U70092,4
U70093,3
U70094,12
U70095,1
U70096,2
U70097,5
U70098,4
U70099,4
U70100,3
U70101,12
U70102,4
U70103,1
U70104,2
U70105,2
U70106,3
U70107,12
U70108,2
U70109,3
U70110,2
U70111,3
U70112,4
U70113,4
U70114,3
U70115,4
U70116,4
U70117,4
U70118,5
U70119,4
U70120,2
U70121,4
U70122,2
U70123,2
U70124,2
U70125,1
U70126,3
U70127,3
U70128,3
U70129,5
U70131,5
U70132,1
U70133,1
U70134,2
U70135,4
U70136,2
U70137,3
U70138,2
U70139,2
U70141,3
U70142,1
U70143,2
U70144,2
U70145,3
U70146,1
U70148,4
U70149,3
U70150,3
U70151,4
U70153,5
U70154,2
U70155,2
U70157,1
U70158,1
U70159,2
U70160,6
U70161,1
U70162,4
U70163,1
U70164,4
U70165,3
U70166,3
U70167,2
U70168,1
U70169,1
U70170,4
U70171,4
U70172,4
U70173,1
U70175,6
U70176,4
U70177,1
U70178,1
U70179,5
U70180,2
U70181,1
U70182,1
U70183,1
U70184,1
U70185,1
U70186,1
U70187,2
U70188,1
U70189,1
U70190,2
U70191,1
U70192,1
U70193,1
U70194,5
U70195,1
U70196,1
U70197,5
U70198,2
U70200,1
U70201,1
U70202,1
U70204,3
U70205,5
U70206,7
U70207,4
U70208,4
U70209,2
U70210,2
U70211,2
U70212,2
U70213,1
U70214,1
U70215,7
U70216,1
U70217,1
U70218,1
U70219,1
U70220,1
U70221,3
U70222,1
U70223,1
U70224,1
U70225,1
U70226,1
U70229,16
U70230,2
U70231,2
U70232,2
U70233,4
U70234,1
U70235,5
U70236,1
U70237,2
U70238,1
U70239,1
U70240,1
U70241,7
U70242,4
U70243,1
U70244,1
U70245,1
U70246,3
U70247,1
U70248,1
U70249,1
U70251,1
U70252,2
U70253,1
U70254,4
U70255,2
U70256,3
U70257,4
U70258,2
U70259,2
U70260,10
U70261,2
U70262,3
U70263,1
U70265,20
U70266,2
U70267,5
U70268,10
U70269,5
U70270,10
U70271,1
U70272,1
U70273,1
U70274,3
U70275,1
U70276,9
U70277,1
U70278,2
U70279,1
U70280,3
U70281,9
U70282,2
U70283,1
U70284,1
U70286,1
U70287,1
U70288,3
U70289,4
U70290,2
U70291,1
U70292,1
U70293,1
U70294,1
U70295,1
U70296,5
U70297,10
U70298,6
U70299,4
U70300,4
U70301,1
U70302,8
U70303,1
U70304,1
U70305,1
U70306,3
U70307,1
U70308,2
U70309,3
U70310,1
U70311,6
U70312,4
U70313,1
U70314,1
U70315,2
U70316,5
U70318,1
U70319,2
U70320,1
U70321,1
U70322,1
U70323,1
U70324,1
U70325,2
U70326,5
U70327,3
U70328,6
U70329,4
U70330,2
U70331,2
U70332,4
U70333,2
U70334,2
U70335,5
U70336,3
U70337,2
U70338,4
U70339,6
U70340,4
U70341,4
U70342,5
U70343,6
U70344,6
U70345,6
U70346,6
U70347,6
U70348,6
U70349,6
U70350,5
U70351,5
U70352,4
U70353,3
U70354,2
U70355,3
U70356,2
U70357,2
U70358,7
U70359,6
U70360,2
U70361,8
U70362,6
U70363,3
U70364,2
U70365,3
U70366,3
U70367,3
U70368,3
U70369,11
U70370,2
U70371,2
U70372,2
U70373,9
U70374,4
U70375,4
U70376,3
U70377,1
U70378,4
U70379,7
U70380,4
U70381,4
U70382,2
U70383,3
U70384,2
U70385,2
U70386,2
U70387,4
U70388,2
U70389,2
U70390,4
U70391,2
U70392,3
U70393,1
U70394,3
U70395,2
U70396,1
U70397,2
U70398,3
U70399,2
U70400,3
U70401,3
U70402,2
U70403,2
U70404,5
U70405,2
U70406,5
U70407,3
U70408,1
U70409,1
U70410,2
U70411,4
U70412,3
U70413,1
U70414,2
U70415,4
U70416,3
U70417,4
U70418,5
U70419,1
U70420,1
U70421,2
U70422,1
U70423,1
U70424,5
U70425,4
U70426,3
U70427,4
U70428,2
U70429,5
U70430,1
U70431,2
U70432,1
U70433,1
U70434,1
U70435,4
U70436,3
U70437,4
U70438,1
U70439,2
U70440,4
U70441,5
U70442,4
U70443,7
U70444,2
U70445,1
U70446,4
U70447,4
U70448,1
U70449,7
U70450,4
U70451,2
U70452,1
U70453,1
U70454,2
U70455,2
U70456,4
U70457,2
U70458,1
U70459,4
U70460,4
U70461,3
U70462,6
U70463,4
U70464,2
U70465,3
U70466,5
U70467,2
U70468,4
U70469,30
U70470,22
U70471,2
U70472,4
U70473,1
U70474,4
U70475,3
U70476,1
U70477,4
U70478,4
U70479,2
U70480,4
U70481,9
U70482,1
U70483,6
U70484,4
U70485,4
U70487,3
U70488,2
U70489,4
U70490,4
U70491,3
U70492,4
U70493,8
U70494,4
U70495,4
U70496,3
U70497,4
U70498,2
U70499,4
U70500,3
U70501,4
U70502,8
U70503,5
U70504,2
U70505,4
U70506,2
U70507,2
U70508,1
U70509,7
U70510,1
U70511,2
U70512,4
U70513,1
U70514,2
U70515,4
U70516,4
U70517,1
U70518,2
U70519,3
U70520,5
U70521,5
U70522,2
U70523,1
U70524,4
U70525,2
U70526,1
U70527,1
U70528,2
U70529,1
U70530,1
U70531,2
U70532,5
U70533,4
U70534,2
U70535,1
U70536,1
U70537,4
U70538,4
U70539,2
U70540,1
U70541,2
U70542,4
U70543,3
U70544,6
U70545,4
U70546,2
U70547,1
U70548,2
U70549,4
U70550,2
U70551,2
U70552,3
U70553,4
U70554,8
U70555,2
U70556,2
U70557,1
U70558,2
U70559,4
U70560,1
U70561,2
U70562,2
U70563,2
U70564,4
U70565,6
U70566,4
U70567,3
U70568,2
U70569,1
U70570,4
U70571,3
U70572,2
U70573,4
U70574,4
U70575,2
U70576,3
U70577,2
U70578,2
U70579,5
U70580,5
U70581,3
U70582,4
U70583,10
U70584,3
U70585,1
U70586,3
U70587,1
U70588,1
U70589,1
U70590,1
U70591,1
U70592,3
U70593,6
U70594,3
U70595,2
U70596,2
U70597,3
U70598,6
U70599,2
U70600,5
U70601,2
U70602,2
U70603,1
U70604,1
U70605,1
U70606,1
U70607,3
U70608,4
U70609,1
U70610,5
U70611,2
U70612,1
U70613,1
U70614,1
U70615,1
U70616,1
U70617,1
U70618,1
U70619,4
U70620,1
U70621,5
U70622,1
U70623,1
U70624,1
U70625,10
U70626,1
U70627,1
U70628,1
U70629,3
U70630,3
U70631,2
U70632,3
U70633,2
U70634,12
U70635,10
U70636,1
U70637,4
U70638,1
U70639,1
U70640,1
U70641,1
U70642,2
U70643,1
U70644,13
U70645,11
U70647,2
U70648,7
U70649,1
U70650,1
U70651,1
U70652,1
U70653,1
U70654,1
U70655,1
U70656,1
U70657,1
U70658,1
U70660,3
U70661,1
U70662,2
U70663,1
U70664,1
U70665,3
U70666,4
U70667,9
U70668,6
U70669,1
U70670,1
U70671,1
U70673,6
U70674,1
U70675,1
U70676,1
U70677,7
U70678,6
U70679,5
U70680,1
U70681,2
U70682,1
U70683,5
U70685,6
U70686,3
U70687,3
U70688,1
U70689,2
U70690,1
U70691,2
U70692,3
U70693,2
U70694,2
U70695,3
U70696,2
U70697,1
U70698,1
U70699,2
U70700,6
U70701,3
U70702,3
U70703,6
U70704,1
U70705,5
U70706,1
U70707,2
U70708,1
U70709,6
U70710,6
U70711,3
U70712,1
U70713,5
U70714,2
U70715,1
U70716,5
U70717,9
U70718,4
U70720,1
U70721,1
U70722,2
U70723,2
U70724,1
U70725,3
U70726,3
U70727,3
U70728,1
U70729,1
U70730,2
U70731,6
U70732,2
U70733,6
U70734,1
U70735,1
U70736,2
U70737,2
U70738,1
U70739,3
U70740,5
U70741,4
U70742,4
U70743,4
U70744,3
U70745,6
U70746,1
U70747,1
U70748,8
U70749,6
U70750,8
U70751,3
U70752,4
U70753,1
U70755,1
U70756,8
U70757,7
U70758,6
U70759,5
U70760,2
U70761,1
U70762,2
U70763,1
U70764,4
U70765,3
U70766,5
U70767,6
U70768,4
U70769,5
U70770,1
U70771,1
U70772,6
U70773,4
U70774,3
U70775,3
U70776,3
U70777,1
U70778,1
U70779,4
U70780,3
U70781,4
U70782,1
U70783,3
U70784,3
U70785,2
U70786,2
U70787,3
U70788,4
U70789,2
U70790,5
U70791,1
U70792,16
U70793,2
U70794,2
U70795,5
U70796,3
U70797,3
U70798,1
U70799,1
U70800,4
U70801,1
U70802,1
U70803,1
U70804,12
U70805,7
U70806,6
U70807,1
U70808,2
U70809,3
U70810,2
U70811,3
U70812,9
U70813,4
U70814,1
U70815,3
U70816,6
U70817,2
U70818,6
U70819,6
U70820,1
U70821,9
U70822,1
U70823,2
U70824,2
U70825,2
U70826,2
U70827,5
U70828,2
U70829,1
U70830,1
U70831,1
U70832,4
U70833,1
U70834,3
U70835,3
U70836,1
U70837,3
U70838,2
U70839,3
U70840,3
U70841,1
U70842,3
U70843,3
U70844,5
U70845,4
U70846,1
U70847,3
U70848,3
U70849,3
U70850,2
U70851,4
U70852,4
U70853,2
U70854,5
U70855,5
U70856,4
U70857,3
U70858,5
U70859,5
U70860,10
U70861,10
U70862,4
U70863,3
U70864,4
U70865,6
U70866,7
U70867,6
U70868,4
U70869,2
U70870,3
U70871,4
U70872,6
U70873,4
U70874,1
U70875,2
U70876,3
U70877,4
U70878,4
U70879,2
U70881,3
U70882,4
U70883,12
U70885,2
U70886,3
U70887,6
U70888,2
U70889,5
U70890,1
U70891,4
U70892,3
U70893,1
U70894,4
U70895,3
U70896,3
U70897,2
U70898,2
U70899,2
U70900,1
U70901,3
U70902,2
U70903,1
U70904,5
U70905,4
U70906,1
U70907,2
U70908,4
U70909,4
U70910,4
U70911,2
U70912,3
U70913,3
U70914,2
U70915,1
U70916,3
U70917,4
U70918,4
U70919,4
U70920,6
U70922,6
U70923,4
U70924,2
U70925,5
U70926,3
U70927,2
U70929,1
U70930,2
U70931,7
U70932,3
U70933,3
U70934,1
U70935,3
U70936,4
U70937,4
U70938,1
U70940,3
U70941,10
U70942,2
U70943,1
U70944,4
U70945,2
U70946,4
U70947,5
U70948,4
U70949,3
U70950,1
U70951,2
U70952,1
U70953,5
U70954,3
U70955,3
U70956,2
U70957,6
U70958,2
U70959,2
U70960,5
U70961,3
U70962,2
U70963,1
U70964,3
U70965,2
U70966,2
U70967,10
U70968,3
U70969,8
U70970,4
U70971,3
U70972,1
U70973,4
U70974,4
U70975,2
U70977,1
U70978,1
U70979,1
U70981,1
U70982,1
U70983,1
U70984,1
U70985,2
U70986,1
U70988,1
U70989,4
U70990,3
U70991,5
U70992,4
U70994,1
U70995,1
U70997,2
U70998,6
U70999,14
U71000,2
U71001,2
U71002,4
U71003,5
U71004,2
U71005,1
U71006,2
U71007,2
U71008,1
U71009,4
U71010,1
U71012,1
U71014,1
U71015,2
U71016,4
U71019,1
U71020,1
U71021,2
U71022,3
U71023,1
U71024,1
U71025,1
U71026,2
U71028,5
U71029,3
U71030,4
U71031,2
U71032,2
U71033,2
U71034,2
U71036,4
U71037,1
U71038,6
U71039,1
U71040,2
U71041,1
U71042,2
U71043,1
U71044,1
U71045,2
U71046,2
U71047,5
U71048,6
U71049,3
U71050,3
U71051,7
U71052,6
U71053,6
U71054,1
U71055,1
U71056,5
U71057,3
U71058,2
U71059,1
U71060,6
U71061,3
U71062,6
U71063,4
U71064,5
U71065,5
U71066,3
U71067,2
U71068,1
U71069,4
U71070,1
U71071,5
U71072,1
U71073,3
U71074,10
U71075,5
U71076,2
U71077,6
U71078,15
U71079,4
U71080,7
U71081,3
U71082,4
U71083,4
U71084,4
U71085,3
U71086,6
U71087,3
U71088,1
U71089,4
U71090,3
U71091,1
U71092,6
U71093,3
U71094,3
U71095,15
U71096,1
U71097,3
U71099,4
U71100,6
U71101,2
U71102,4
U71103,5
U71104,4
U71105,4
U71106,4
U71107,7
U71108,3
U71109,1
U71110,2
U71111,1
U71112,6
U71113,5
U71114,6
U71115,2
U71116,7
U71117,3
U71118,1
U71119,6
U71120,6
U71121,3
U71122,6
U71123,4
U71124,7
U71125,6
U71126,6
U71127,4
U71128,6
U71129,2
U71130,5
U71131,5
U71132,6
U71133,2
U71134,4
U71135,1
U71136,6
U71137,6
U71138,4
U71139,1
U71140,3
U71141,3
U71142,2
U71143,6
U71144,1
U71145,4
U71146,3
U71147,3
U71148,4
U71149,2
U71150,4
U71151,3
U71152,2
U71153,3
U71154,2
U71155,4
U71156,2
U71157,3
U71158,1
U71159,8
U71160,1
U71161,2
U71162,4
U71163,2
U71164,5
U71165,4
U71166,5
U71167,4
U71168,3
U71169,6
U71170,4
U71171,4
U71172,1
U71173,1
U71174,6
U71175,6
U71176,2
U71177,2
U71178,2
U71179,1
U71180,3
U71181,4
U71182,8
U71183,1
U71184,2
U71185,2
U71186,4
U71187,3
U71188,6
U71189,2
U71190,4
U71191,2
U71192,1
U71193,4
U71194,1
U71195,2
U71196,1
U71197,1
U71198,22
U71199,2
U71200,3
U71201,4
U71202,4
U71203,4
U71204,6
U71205,4
U71206,4
U71207,4
U71208,5
U71209,1
U71210,1
U71211,4
U71212,1
U71214,1
U71215,1
U71216,2
U71217,7
U71218,1
U71219,1
U71220,2
U71221,1
U71222,2
U71223,2
U71224,3
U71225,4
U71226,2
U71227,1
U71228,9
U71229,2
U71230,6
U71231,3
U71232,3
U71233,3
U71234,7
U71235,2
U71236,6
U71237,2
U71238,6
U71239,7
U71240,6
U71241,7
U71242,4
U71243,7
U71244,4
U71245,1
U71246,2
U71247,1
U71248,2
U71249,2
U71250,9
U71251,4
U71252,1
U71253,1
U71254,3
U71255,3
U71256,3
U71257,2
U71258,4
U71259,1
U71260,4
U71261,3
U71262,2
U71263,2
U71264,4
U71265,6
U71266,3
U71267,5
U71268,2
U71269,4
U71270,2
U71271,33
U71272,8
U71273,2
U71274,4
U71275,2
U71276,3
U71277,2
U71278,2
U71279,3
U71280,1
U71281,1
U71282,1
U71283,3
U71284,1
U71285,4
U71286,6
U71287,3
U71288,6
U71289,2
U71290,6
U71291,6
U71292,3
U71293,6
U71294,6
U71295,6
U71296,5
U71297,5
U71298,1
U71299,60
U71300,1
U71301,1
U71302,1
U71303,21
U71304,3
U71305,6
U71306,4
U71307,6
U71308,5
U71309,8
U71310,4
U71311,3
U71312,5
U71313,3
U71314,3
U71315,4
U71316,1
U71317,7
U71318,4
U71319,2
U71320,5
U71321,1
U71322,1
U71323,1
U71324,1
U71325,1
U71326,2
U71327,1
U71328,1
U71329,1
U71330,2
U71331,2
U71332,3
U71333,2
U71334,2
U71335,2
U71336,3
U71337,2
U71338,2
U71339,2
U71340,3
U71341,2
U71342,1
U71343,1
U71344,2
U71345,3
U71346,2
U71347,2
U71348,3
U71350,3
U71351,5
U71352,2
U71353,2
U71354,2
U71355,4
U71356,2
U71357,13
U71358,4
U71359,2
U71360,13
U71361,2
U71362,4
U71363,5
U71364,12
U71365,3
U71367,1
U71368,1
U71369,6
U71370,3
U71371,2
U71372,5
U71373,4
U71374,4
U71375,4
U71376,4
U71377,5
U71378,4
U71379,5
U71380,6
U71381,5
U71382,1
U71383,6
U71384,6
U71385,6
U71386,6
U71387,5
U71388,10
U71389,4
U71390,4
U71391,12
U71392,18
U71393,2
U71394,1
U71395,2
U71396,4
U71397,4
U71398,10
U71399,5
U71400,4
U71401,2
U71402,6
U71403,2
U71404,12
U71405,4
U71406,6
U71407,3
U71408,6
U71409,3
U71410,2
U71411,4
U71412,1
U71413,4
U71414,5
U71415,3
U71416,6
U71417,4
U71418,3
U71419,6
U71420,1
U71421,3
U71422,6
U71423,1
U71424,1
U71425,2
U71426,28
U71427,5
U71428,2
U71429,5
U71430,6
U71431,2
U71432,4
U71433,2
U71434,5
U71435,6
U71436,4
U71437,8
U71438,6
U71439,4
U71440,6
U71441,2
U71443,2
U71444,4
U71445,1
U71446,3
U71448,7
U71449,1
U71451,1
U71452,4
U71454,4
U71455,1
U71456,11
U71457,1
U71458,9
U71459,6
U71460,3
U71461,4
U71462,2
U71463,3
U71464,1
U71465,2
U71466,3
U71467,6
U71468,1
U71469,2
U71470,5
U71472,1
U71473,3
U71474,4
U71475,2
U71476,1
U71477,4
U71478,46
U71479,1
U71480,1
U71481,5
U71482,4
U71483,1
U71484,1
U71485,3
U71486,6
U71487,4
U71488,2
U71489,3
U71490,8
U71491,4
U71492,3
U71493,4
U71494,3
U71495,8
U71496,2
U71497,1
U71498,1
U71499,2
U71500,4
U71501,6
U71502,15
U71504,3
U71505,1
U71506,3
U71508,1
U71509,1
U71510,1
U71511,19
U71512,1
U71513,4
U71514,5
U71515,1
U71516,1
U71517,4
U71518,1
U71520,6
U71521,7
U71522,2
U71523,4
U71524,1
U71525,1
U71526,5
U71527,1
U71528,1
U71529,4
U71530,1
U71531,2
U71532,2
U71533,1
U71534,5
U71535,1
U71536,1
U71537,1
U71538,3
U71540,2
U71541,3
U71542,1
U71543,1
U71544,1
U71545,4
U71546,8
U71548,22
U71549,5
U71550,1
U71551,4
U71553,4
U71555,3
U71556,1
U71557,2
U71558,8
U71559,1
U71560,4
U71561,2
U71562,5
U71563,3
U71564,17
U71565,1
U71568,2
U71569,4
U71570,19
U71571,13
U71573,1
U71574,2
U71575,1
U71576,29
U71577,3
U71578,24
U71579,13
U71580,1
U71581,1
U71582,7
U71583,21
U71584,10
U71585,1
U71586,1
U71587,1
U71588,1
U71589,1
U71590,4
U71591,6
U71592,1
U71593,7
U71594,1
U71595,5
U71596,6
U71597,1
U71598,5
U71599,5
U71600,5
U71601,1
U71602,5
U71603,6
U71604,3
U71605,2
U71606,1
U71607,1
U71608,6
U71609,3
U71610,4
U71611,1
U71612,2
U71613,2
U71614,1
U71615,5
U71616,2
U71617,4
U71618,2
U71619,6
U71620,3
U71621,6
U71622,6
U71623,2
U71624,6
U71625,1
U71626,1
U71627,2
U71628,2
U71629,2
U71630,3
U71631,2
U71632,2
U71633,2
U71634,1
U71635,1
U71636,5
U71637,6
U71638,1
U71639,6
U71640,4
U71641,1
U71642,6
U71643,6
U71644,1
U71645,6
U71646,6
U71647,5
U71648,5
U71649,5
U71650,2
U71651,3
U71652,4
U71653,12
U71654,5
U71655,15
U71656,4
U71657,1
U71658,1
U71659,1
U71662,1
U71663,1
U71664,2
U71665,3
U71666,3
U71667,3
U71668,5
U71669,2
U71670,2
U71671,3
U71672,10
U71673,2
U71674,3
U71675,3
U71676,4
U71677,6
U71678,9
U71679,12
U71680,3
U71681,2
U71682,3
U71683,2
U71684,4
U71685,5
U71686,8
U71687,1
U71688,2
U71689,1
U71690,4
U71691,2
U71692,4
U71693,3
U71694,5
U71695,3
U71696,4
U71697,4
U71699,2
U71700,1
U71701,2
U71702,5
U71703,1
U71704,6
U71705,3
U71706,2
U71707,4
U71708,2
U71709,1
U71710,3
U71712,5
U71713,2
U71714,5
U71715,7
U71716,1
U71717,3
U71718,4
U71719,3
U71720,1
U71721,2
U71722,3
U71723,2
U71724,4
U71725,4
U71726,2
U71727,3
U71728,2
U71729,3
U71730,2
U71731,2
U71732,4
U71733,1
U71734,2
U71735,1
U71736,1
U71737,4
U71738,1
U71739,4
U71740,1
U71741,4
U71742,4
U71743,2
U71744,4
U71745,1
U71746,6
U71747,1
U71748,3
U71749,3
U71750,1
U71751,1
U71752,1
U71753,1
U71754,3
U71755,5
U71756,1
U71757,1
U71758,5
U71759,4
U71760,4
U71761,3
U71762,2
U71764,1
U71765,1
U71767,1
U71768,1
U71769,2
U71770,4
U71771,3
U71772,1
U71773,2
U71774,2
U71775,6
U71776,1
U71777,2
U71778,2
U71779,2
U71780,9
U71781,2
U71782,1
U71783,11
U71784,2
U71785,6
U71786,2
U71787,3
U71788,1
U71789,4
U71790,4
U71791,1
U71792,13
U71793,4
U71794,1
U71795,5
U71796,6
U71797,5
U71798,1
U71799,5
U71800,5
U71801,4
U71802,1
U71803,2
U71804,4
U71805,1
U71806,2
U71807,2
U71808,2
U71809,3
U71810,2
U71811,2
U71812,2
U71813,1
U71814,4
U71815,2
U71816,2
U71817,3
U71818,6
U71819,5
U71820,6
U71821,2
U71822,4
U71823,2
U71824,1
U71825,5
U71826,1
U71827,3
U71828,2
U71829,4
U71830,2
U71831,2
U71832,3
U71833,2
U71834,4
U71835,2
U71836,1
U71837,5
U71838,5
U71839,3
U71840,4
U71841,6
U71842,3
U71843,3
U71844,2
U71845,8
U71846,1
U71847,8
U71848,2
U71849,3
U71850,1
U71851,13
U71852,2
U71853,3
U71854,5
U71855,7
U71856,3
U71857,2
U71858,10
U71859,7
U71861,2
U71862,1
U71863,1
U71864,2
U71865,1
U71866,3
U71867,1
U71868,1
U71869,1
U71870,2
U71871,4
U71872,1
U71873,1
U71874,1
U71875,2
U71876,1
U71877,3
U71878,1
U71879,1
U71880,2
U71881,1
U71882,6
U71883,2
U71884,1
U71885,1
U71886,7
U71887,1
U71888,4
U71889,2
U71890,1
U71891,2
U71892,6
U71893,1
U71894,1
U71895,1
U71896,1
U71897,1
U71898,1
U71899,2
U71900,2
U71901,2
U71902,3
U71903,3
U71904,5
U71905,2
U71906,4
U71907,3
U71908,5
U71909,5
U71910,10
U71911,3
U71912,1
U71913,5
U71914,1
U71915,4
U71917,3
U71918,1
U71919,1
U71920,1
U71921,1
U71922,1
U71923,2
U71924,1
U71925,2
U71926,3
U71927,1
U71928,1
U71929,1
U71930,4
U71931,1
U71932,3
U71933,4
U71934,1
U71936,1
U71937,2
U71938,1
U71939,10
U71940,2
U71941,2
U71942,5
U71943,4
U71944,4
U71945,3
U71946,1
U71947,4
U71948,1
U71949,1
U71950,1
U71951,2
U71952,3
U71953,1
U71954,2
U71955,3
U71956,4
U71957,5
U71958,3
U71959,3
U71960,3
U71961,5
U71962,2
U71963,2
U71964,5
U71965,1
U71966,3
U71967,3
U71968,1
U71969,29
U71970,2
U71972,6
U71973,1
U71974,17
U71975,1
U71976,2
U71978,1
U71979,1
U71980,2
U71981,5
U71982,1
U71983,3
U71984,6
U71985,5
U71986,3
U71990,1
U71992,1
U71993,4
U71994,6
U71995,1
U71996,1
U71997,1
U71998,20
U71999,1
U72001,5
U72002,7
U72003,3
U72004,3
U72005,4
U72006,3
U72007,2
U72008,3
U72010,2
U72011,17
U72012,1
U72013,9
U72014,5
U72015,5
U72016,3
U72017,3
U72018,6
U72019,3
U72020,1
U72021,2
U72022,6
U72023,19
U72024,2
U72025,1
U72026,6
U72027,6
U72028,4
U72029,5
U72030,1
U72031,1
U72032,4
U72033,2
U72034,2
U72035,2
U72036,1
U72037,1
U72038,2
U72039,4
U72040,7
U72041,4
U72042,3
U72043,2
U72044,5
U72045,4
U72046,7
U72047,6
U72048,2
U72049,2
U72050,4
U72051,1
U72052,20
U72053,6
U72054,6
U72055,7
U72056,7
U72057,7
U72058,4
U72059,6
U72060,5
U72061,3
U72062,4
U72063,4
U72064,2
U72065,1
U72066,10
U72067,3
U72068,2
U72069,2
U72070,1
U72071,1
U72072,1
U72073,1
U72074,1
U72075,1
U72076,1
U72077,3
U72078,5
U72079,1
U72080,2
U72081,6
U72082,2
U72083,3
U72084,4
U72085,6
U72086,5
U72087,1
U72088,3
U72089,14
U72090,3
U72091,5
U72092,1
U72093,6
U72094,2
U72095,6
U72096,6
U72097,5
U72098,1
U72099,4
U72100,1
U72101,1
U72102,2
U72103,1
U72104,1
U72105,1
U72106,4
U72107,1
U72108,3
U72109,3
U72110,2
U72111,4
U72112,4
U72113,1
U72114,4
U72115,3
U72116,3
U72117,2
U72118,2
U72119,3
U72120,4
U72121,4
U72122,6
U72123,2
U72124,2
U72125,2
U72126,4
U72127,3
U72128,3
U72129,4
U72130,2
U72131,5
U72132,2
U72133,4
U72134,4
U72135,1
U72136,2
U72137,13
U72138,3
U72139,4
U72140,3
U72141,2
U72142,4
U72143,2
U72144,4
U72145,4
U72146,2
U72147,4
U72148,10
U72149,4
U72150,2
U72151,2
U72152,4
U72153,5
U72154,6
U72155,10
U72156,4
U72157,13
U72158,2
U72159,5
U72160,3
U72161,2
U72162,3
U72163,5
U72164,3
U72166,3
U72167,3
U72168,20
U72169,4
U72170,3
U72171,3
U72172,4
U72173,5
U72174,6
U72175,6
U72176,2
U72177,3
U72178,3
U72179,4
U72180,3
U72181,3
U72182,3
U72183,2
U72184,1
U72185,5
U72186,4
U72187,1
U72188,4
U72189,2
U72190,4
U72191,5
U72192,2
U72193,2
U72194,3
U72195,2
U72196,5
U72197,2
U72198,2
U72199,2
U72200,2
U72201,2
U72202,4
U72203,3
U72204,3
U72205,4
U72206,2
U72207,3
U72208,9
U72209,5
U72210,4
U72211,7
U72212,4
U72213,6
U72214,3
U72215,3
U72216,4
U72217,2
U72218,4
U72219,4
U72220,1
U72221,4
U72222,2
U72223,3
U72224,6
U72225,4
U72226,2
U72227,2
U72228,3
U72229,9
U72230,3
U72231,4
U72232,3
U72233,3
U72234,4
U72235,2
